Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
15,1619888485600,01/05/2021 17:01:25,1619888487665,-4,01/05/2021 13:01:27,49397,6,questionnaire-qtq4,,12338165,6001d2a36c91490694873136,3725212,,complete,,608d85da0cd1d2ac878d6a13,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x969,,Demographic Questionnaire,4,No,age-demo-q-quantised,1
16,1619888485600,01/05/2021 17:01:25,1619888487665,-4,01/05/2021 13:01:27,49397,6,questionnaire-qtq4,,12338165,6001d2a36c91490694873136,3725212,,complete,,608d85da0cd1d2ac878d6a13,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x969,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I rarely mistake one color for another
17,1619888485600,01/05/2021 17:01:25,1619888487666,-4,01/05/2021 13:01:27,49397,6,questionnaire-qtq4,,12338165,6001d2a36c91490694873136,3725212,,complete,,608d85da0cd1d2ac878d6a13,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x969,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,3
18,1619888485600,01/05/2021 17:01:25,1619888487666,-4,01/05/2021 13:01:27,49397,6,questionnaire-qtq4,,12338165,6001d2a36c91490694873136,3725212,,complete,,608d85da0cd1d2ac878d6a13,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x969,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,15858
1,1619888508708,01/05/2021 17:01:48,1619888507807,-6,01/05/2021 11:01:47,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1920x937,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1619888534264,01/05/2021 17:02:14,1619888533395,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,gender-demo-q,Male
3,1619888534421,01/05/2021 17:02:14,1619888533397,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,gender-demo-q-quantised,1
4,1619888534421,01/05/2021 17:02:14,1619888533398,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1619888534421,01/05/2021 17:02:14,1619888533398,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,hand-demo-q,Left
6,1619888534421,01/05/2021 17:02:14,1619888533398,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,hand-demo-q-quantised,1
7,1619888534421,01/05/2021 17:02:14,1619888533398,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1619888534421,01/05/2021 17:02:14,1619888533399,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1619888534421,01/05/2021 17:02:14,1619888533399,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,ethnicity-demo-q,Latino or Hispanic
10,1619888534421,01/05/2021 17:02:14,1619888533399,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,4
11,1619888534421,01/05/2021 17:02:14,1619888533399,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1619888534421,01/05/2021 17:02:14,1619888533399,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,education-demo-q,High school degree
13,1619888534421,01/05/2021 17:02:14,1619888533399,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,education-demo-q-quantised,2
14,1619888534421,01/05/2021 17:02:14,1619888533400,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,age-demo-q,30-35
15,1619888534421,01/05/2021 17:02:14,1619888533400,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,age-demo-q-quantised,3
16,1619888534421,01/05/2021 17:02:14,1619888533400,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,colorblind-demo-q,Yes - I often mistake one color for another
17,1619888534421,01/05/2021 17:02:14,1619888533400,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,1
18,1619888534421,01/05/2021 17:02:14,1619888533400,-6,01/05/2021 11:02:13,49397,6,questionnaire-qtq4,,12338178,5f700002b73efc5cb6f5b889,3725216,,complete,,608d86201a2ad430aa99c638,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1920x1080,1903x937,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,25593
1,1620939884509,13/05/2021 21:04:44,1620939885540,-7,13/05/2021 14:04:45,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1680x1050,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1620939905041,13/05/2021 21:05:05,1620939906147,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,gender-demo-q,Male
3,1620939905235,13/05/2021 21:05:05,1620939906149,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,gender-demo-q-quantised,1
4,1620939905235,13/05/2021 21:05:05,1620939906149,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1620939905235,13/05/2021 21:05:05,1620939906149,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,hand-demo-q,Right
6,1620939905235,13/05/2021 21:05:05,1620939906149,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,hand-demo-q-quantised,2
7,1620939905235,13/05/2021 21:05:05,1620939906150,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1620939905235,13/05/2021 21:05:05,1620939906150,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1620939905235,13/05/2021 21:05:05,1620939906150,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,ethnicity-demo-q,Latino or Hispanic
10,1620939905235,13/05/2021 21:05:05,1620939906150,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,4
11,1620939905235,13/05/2021 21:05:05,1620939906150,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1620939905235,13/05/2021 21:05:05,1620939906151,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,education-demo-q,Undergraduate degree
13,1620939905235,13/05/2021 21:05:05,1620939906151,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,education-demo-q-quantised,4
14,1620939905235,13/05/2021 21:05:05,1620939906151,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,age-demo-q,18-24
15,1620939905235,13/05/2021 21:05:05,1620939906151,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,age-demo-q-quantised,1
16,1620939905235,13/05/2021 21:05:05,1620939906152,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I never mistake one color for another
17,1620939905235,13/05/2021 21:05:05,1620939906152,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,4
18,1620939905235,13/05/2021 21:05:05,1620939906152,-7,13/05/2021 14:05:06,49397,6,questionnaire-qtq4,,12669232,5f49806859401418f7ec6764,3822136,,complete,,609d90f6678f48127613e36a,computer,Desktop or Laptop,Windows 10,Edge 90.0.818.56,1680x1050,1663x939,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,20612
1,1620942359375,13/05/2021 21:45:59,1620942359538,-6,13/05/2021 15:45:59,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1536x754,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1620942389500,13/05/2021 21:46:29,1620942389778,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,gender-demo-q,Female
3,1620942389683,13/05/2021 21:46:29,1620942389780,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,gender-demo-q-quantised,2
4,1620942389683,13/05/2021 21:46:29,1620942389781,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1620942389683,13/05/2021 21:46:29,1620942389781,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,hand-demo-q,I use both equally
6,1620942389683,13/05/2021 21:46:29,1620942389781,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,hand-demo-q-quantised,3
7,1620942389683,13/05/2021 21:46:29,1620942389781,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,glasses-demo-q,No
8,1620942389683,13/05/2021 21:46:29,1620942389781,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,2
9,1620942389683,13/05/2021 21:46:29,1620942389781,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,ethnicity-demo-q,Caucasian
10,1620942389683,13/05/2021 21:46:29,1620942389782,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,3
11,1620942389683,13/05/2021 21:46:29,1620942389782,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1620942389683,13/05/2021 21:46:29,1620942389782,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,education-demo-q,High school degree
13,1620942389683,13/05/2021 21:46:29,1620942389782,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,education-demo-q-quantised,2
14,1620942389683,13/05/2021 21:46:29,1620942389782,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,age-demo-q,18-24
15,1620942389683,13/05/2021 21:46:29,1620942389782,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,age-demo-q-quantised,1
16,1620942389683,13/05/2021 21:46:29,1620942389783,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,colorblind-demo-q,No - I rarely mistake one color for another
17,1620942389683,13/05/2021 21:46:29,1620942389783,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,colorblind-demo-q-quantised,3
18,1620942389683,13/05/2021 21:46:29,1620942389783,-6,13/05/2021 15:46:29,49397,6,questionnaire-qtq4,,12669966,609bfd77f8b7b47117969b3c,3822342,,complete,,609d9abeca97cf6d4d86fd32,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1536x864,1519x754,,Demographic Questionnaire,4,No,END QUESTIONNAIRE,30245
1,1620943459650,13/05/2021 22:04:19,1620943447490,-6,13/05/2021 16:04:07,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1024x486,,Demographic Questionnaire,4,No,BEGIN QUESTIONNAIRE,
2,1620943509994,13/05/2021 22:05:09,1620943497954,-6,13/05/2021 16:04:57,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,gender-demo-q,Female
3,1620943510572,13/05/2021 22:05:10,1620943497987,-6,13/05/2021 16:04:57,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,gender-demo-q-quantised,2
4,1620943510572,13/05/2021 22:05:10,1620943497989,-6,13/05/2021 16:04:57,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,gender-demo-q-text,
5,1620943510572,13/05/2021 22:05:10,1620943497991,-6,13/05/2021 16:04:57,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,hand-demo-q,Right
6,1620943510572,13/05/2021 22:05:10,1620943497992,-6,13/05/2021 16:04:57,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,hand-demo-q-quantised,2
7,1620943510572,13/05/2021 22:05:10,1620943497994,-6,13/05/2021 16:04:57,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,glasses-demo-q,Yes
8,1620943510572,13/05/2021 22:05:10,1620943498005,-6,13/05/2021 16:04:58,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,glasses-demo-q-quantised,1
9,1620943510572,13/05/2021 22:05:10,1620943498006,-6,13/05/2021 16:04:58,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,ethnicity-demo-q,African-American
10,1620943510572,13/05/2021 22:05:10,1620943498008,-6,13/05/2021 16:04:58,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,ethnicity-demo-q-quantised,2
11,1620943510572,13/05/2021 22:05:10,1620943498011,-6,13/05/2021 16:04:58,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,ethnicity-demo-q-text,
12,1620943510572,13/05/2021 22:05:10,1620943498014,-6,13/05/2021 16:04:58,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,education-demo-q,Graduate degree
13,1620943510572,13/05/2021 22:05:10,1620943498016,-6,13/05/2021 16:04:58,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,education-demo-q-quantised,6
14,1620943510572,13/05/2021 22:05:10,1620943498018,-6,13/05/2021 16:04:58,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,age-demo-q,24-29
15,1620943510572,13/05/2021 22:05:10,1620943498023,-6,13/05/2021 16:04:58,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,age-demo-q-quantised,2
16,1620943510572,13/05/2021 22:05:10,1620943498024,-6,13/05/2021 16:04:58,49397,6,questionnaire-qtq4,,12670308,6096adfe01da012d7a56adcd,3822450,,complete,,609d9dff582b99c396b0b42e,computer,Desktop or Laptop,Mac OS 10.15.4,Safari 13.1.1,1024x600,1007x486,,Demographic Questionnaire,4,No,colorblind-demo-q,Yes - I often mistake one color for another
